time,liquid_volume,tank_volume,original_gravity,flowrate,original_brix,brix
2021-10-25 06:08:42.155,,,,,,5.1
2021-10-25 06:08:42.157,,,,,,
2021-10-25 06:08:43.906,,,,,,5.1
2021-10-25 06:08:43.913,,,,,,5.1
2021-10-25 06:08:43.914,,,,,,5.1
2021-10-25 06:08:43.917,,,,,,
2021-10-25 06:08:44.779,56.0,100.0,1.02047032,0.85242813,5.2,
2021-10-25 06:08:45.707,,,,,,5.1
2021-10-25 06:08:45.708,,,,,,5.1
2021-10-25 06:08:45.710,,,,,,
2021-10-25 06:08:47.299,,,,,,5.1
2021-10-25 06:08:47.306,,,,,,5.1
2021-10-25 06:08:47.307,,,,,,5.1
2021-10-25 06:08:47.309,,,,,,
2021-10-25 06:08:49.099,,,,,,5.1
2021-10-25 06:08:49.108,,,,,,5.1
2021-10-25 06:08:49.110,,,,,,
2021-10-25 06:08:50.979,,,,,,5.1
2021-10-25 06:08:50.987,,,,,,5.1
2021-10-25 06:08:50.988,,,,,,
2021-10-25 06:08:52.659,,,,,,5.1
2021-10-25 06:08:52.672,,,,,,5.1
2021-10-25 06:08:52.694,,,,,,
2021-10-25 06:08:54.299,,,,,,5.1
2021-10-25 06:08:54.319,,,,,,5.1
2021-10-25 06:08:54.320,,,,,,5.1
2021-10-25 06:08:54.334,,,,,,
2021-10-25 06:08:56.144,,,,,,5.1
2021-10-25 06:08:56.152,,,,,,5.1
2021-10-25 06:08:56.154,,,,,,
2021-10-25 06:08:57.900,,,,,,5.1
2021-10-25 06:08:57.909,,,,,,5.1
2021-10-25 06:08:57.911,,,,,,
2021-10-25 06:08:59.179,56.0,100.0,1.02047032,0.8543325,5.2,
2021-10-25 06:08:59.659,,,,,,5.1
2021-10-25 06:08:59.668,,,,,,5.1
2021-10-25 06:08:59.669,,,,,,5.1
2021-10-25 06:08:59.671,,,,,,
2021-10-25 06:09:01.499,,,,,,5.1
2021-10-25 06:09:01.507,,,,,,5.1
2021-10-25 06:09:01.509,,,,,,
2021-10-25 06:09:03.279,,,,,,5.1
2021-10-25 06:09:03.289,,,,,,5.1
2021-10-25 06:09:03.291,,,,,,
2021-10-25 06:09:05.059,,,,,,5.1
2021-10-25 06:09:05.082,,,,,,5.1
2021-10-25 06:09:05.084,,,,,,
2021-10-25 06:09:06.819,,,,,,5.1
2021-10-25 06:09:06.834,,,,,,5.1
2021-10-25 06:09:06.836,,,,,,
2021-10-25 06:09:08.679,,,,,,5.1
2021-10-25 06:09:08.699,,,,,,5.1
2021-10-25 06:09:08.700,,,,,,5.1
2021-10-25 06:09:08.702,,,,,,
2021-10-25 06:09:10.439,,,,,,5.1
2021-10-25 06:09:10.448,,,,,,5.1
2021-10-25 06:09:10.617,,,,,,
2021-10-25 06:09:12.219,,,,,,5.1
2021-10-25 06:09:12.239,,,,,,5.1
2021-10-25 06:09:12.241,,,,,,
2021-10-25 06:09:13.587,56.0,100.0,1.02047032,0.85454438,5.2,
2021-10-25 06:09:13.959,,,,,,5.1
2021-10-25 06:09:13.978,,,,,,5.1
2021-10-25 06:09:13.981,,,,,,
2021-10-25 06:09:27.859,56.0,100.0,1.02047032,0.85433062,5.2,
2021-10-25 06:09:42.219,56.0,100.0,1.02047032,0.8545625,5.2,
2021-10-25 06:09:56.579,56.0,100.0,1.02047032,0.853345,5.2,
2021-10-25 06:10:10.839,56.0,100.0,1.02047032,0.85419875,5.2,
2021-10-25 06:10:18.299,,,,,,5.1
2021-10-25 06:10:18.308,,,,,,5.1
2021-10-25 06:10:18.309,,,,,,5.1
2021-10-25 06:10:18.310,,,,,,5.1
2021-10-25 06:10:18.311,,,,,,5.1
2021-10-25 06:10:18.314,,,,,,
2021-10-25 06:10:20.060,,,,,,5.1
2021-10-25 06:10:20.073,,,,,,5.1
2021-10-25 06:10:20.077,,,,,,5.1
2021-10-25 06:10:20.078,,,,,,5.1
2021-10-25 06:10:20.080,,,,,,5.1
2021-10-25 06:10:20.081,,,,,,5.1
2021-10-25 06:10:20.083,,,,,,
2021-10-25 06:10:21.860,,,,,,5.1
2021-10-25 06:10:21.867,,,,,,5.1
2021-10-25 06:10:21.868,,,,,,5.1
2021-10-25 06:10:21.870,,,,,,
2021-10-25 06:10:23.498,,,,,,5.1
2021-10-25 06:10:23.507,,,,,,5.1
2021-10-25 06:10:23.508,,,,,,5.1
2021-10-25 06:10:23.510,,,,,,
2021-10-25 06:10:25.147,56.0,100.0,1.02047032,0.8567325,5.2,
2021-10-25 06:10:25.239,,,,,,5.1
2021-10-25 06:10:25.247,,,,,,5.1
2021-10-25 06:10:25.250,,,,,,
2021-10-25 06:10:27.219,,,,,,5.1
2021-10-25 06:10:27.228,,,,,,5.1
2021-10-25 06:10:27.229,,,,,,5.1
2021-10-25 06:10:27.232,,,,,,
2021-10-25 06:10:29.019,,,,,,5.1
2021-10-25 06:10:29.035,,,,,,5.1
2021-10-25 06:10:29.037,,,,,,
2021-10-25 06:10:30.919,,,,,,5.1
2021-10-25 06:10:30.935,,,,,,5.1
2021-10-25 06:10:30.938,,,,,,
2021-10-25 06:10:32.739,,,,,,5.1
2021-10-25 06:10:32.763,,,,,,5.1
2021-10-25 06:10:32.765,,,,,,
2021-10-25 06:10:34.540,,,,,,5.1
2021-10-25 06:10:34.554,,,,,,5.1
2021-10-25 06:10:34.556,,,,,,
2021-10-25 06:10:36.300,,,,,,5.1
2021-10-25 06:10:36.315,,,,,,5.1
2021-10-25 06:10:36.316,,,,,,5.1
2021-10-25 06:10:36.318,,,,,,
2021-10-25 06:10:38.099,,,,,,5.1
2021-10-25 06:10:38.120,,,,,,5.1
2021-10-25 06:10:38.122,,,,,,
2021-10-25 06:10:39.439,56.0,100.0,1.02047032,0.85965938,5.2,
2021-10-25 06:10:39.860,,,,,,5.1
2021-10-25 06:10:39.869,,,,,,5.1
2021-10-25 06:10:39.871,,,,,,
2021-10-25 06:10:41.639,,,,,,5.1
2021-10-25 06:10:41.658,,,,,,5.1
2021-10-25 06:10:41.660,,,,,,
2021-10-25 06:10:43.419,,,,,,5.1
2021-10-25 06:10:43.433,,,,,,5.1
2021-10-25 06:10:43.436,,,,,,
2021-10-25 06:10:45.039,,,,,,5.1
2021-10-25 06:10:45.048,,,,,,5.1
2021-10-25 06:10:45.050,,,,,,
2021-10-25 06:10:46.859,,,,,,5.1
2021-10-25 06:10:46.868,,,,,,5.1
2021-10-25 06:10:46.870,,,,,,
2021-10-25 06:10:48.659,,,,,,5.1
2021-10-25 06:10:48.675,,,,,,5.1
2021-10-25 06:10:48.677,,,,,,
2021-10-25 06:10:50.539,,,,,,5.1
2021-10-25 06:10:50.551,,,,,,5.1
2021-10-25 06:10:50.554,,,,,,
2021-10-25 06:10:52.339,,,,,,5.1
2021-10-25 06:10:52.355,,,,,,5.1
2021-10-25 06:10:52.357,,,,,,
2021-10-25 06:10:53.739,56.0,100.0,1.02047032,0.86298125,5.2,
2021-10-25 06:10:54.139,,,,,,5.1
2021-10-25 06:10:54.152,,,,,,5.1
2021-10-25 06:10:54.153,,,,,,
2021-10-25 06:10:55.898,,,,,,5.1
2021-10-25 06:10:55.911,,,,,,5.1
2021-10-25 06:10:55.912,,,,,,5.1
2021-10-25 06:10:55.914,,,,,,
2021-10-25 06:10:57.539,,,,,,5.1
2021-10-25 06:10:57.548,,,,,,5.1
2021-10-25 06:10:57.550,,,,,,
2021-10-25 06:10:59.299,,,,,,5.1
2021-10-25 06:10:59.307,,,,,,5.1
2021-10-25 06:10:59.308,,,,,,
2021-10-25 06:11:01.099,,,,,,5.1
2021-10-25 06:11:01.108,,,,,,5.1
2021-10-25 06:11:01.110,,,,,,
2021-10-25 06:11:02.899,,,,,,5.1
2021-10-25 06:11:02.919,,,,,,5.1
2021-10-25 06:11:02.921,,,,,,
2021-10-25 06:11:04.779,,,,,,5.1
2021-10-25 06:11:04.789,,,,,,5.1
2021-10-25 06:11:04.794,,,,,,
2021-10-25 06:11:06.619,,,,,,5.1
2021-10-25 06:11:06.635,,,,,,5.1
2021-10-25 06:11:06.636,,,,,,
2021-10-25 06:11:08.163,56.0,100.0,1.02047032,0.865395,5.2,
2021-10-25 06:11:08.399,,,,,,5.1
2021-10-25 06:11:08.407,,,,,,5.1
2021-10-25 06:11:08.410,,,,,,
2021-10-25 06:11:10.181,,,,,,5.1
2021-10-25 06:11:10.188,,,,,,5.1
2021-10-25 06:11:10.191,,,,,,
2021-10-25 06:11:12.059,,,,,,5.1
2021-10-25 06:11:12.078,,,,,,5.1
2021-10-25 06:11:12.080,,,,,,
2021-10-25 06:11:13.819,,,,,,5.1
2021-10-25 06:11:13.828,,,,,,5.1
2021-10-25 06:11:13.830,,,,,,
2021-10-25 06:11:15.619,,,,,,5.1
2021-10-25 06:11:15.629,,,,,,5.1
2021-10-25 06:11:15.630,,,,,,5.1
2021-10-25 06:11:15.632,,,,,,
2021-10-25 06:11:17.379,,,,,,5.1
2021-10-25 06:11:17.390,,,,,,5.1
2021-10-25 06:11:17.392,,,,,,
2021-10-25 06:11:19.139,,,,,,5.1
2021-10-25 06:11:19.149,,,,,,5.1
2021-10-25 06:11:19.152,,,,,,
2021-10-25 06:11:20.940,,,,,,5.1
2021-10-25 06:11:20.951,,,,,,5.1
2021-10-25 06:11:20.953,,,,,,
2021-10-25 06:11:22.379,56.0,100.0,1.02047032,0.86455313,5.2,
2021-10-25 06:11:22.719,,,,,,5.1
2021-10-25 06:11:22.741,,,,,,5.1
2021-10-25 06:11:22.743,,,,,,
2021-10-25 06:11:24.459,,,,,,5.1
2021-10-25 06:11:24.468,,,,,,5.1
2021-10-25 06:11:24.494,,,,,,
2021-10-25 06:11:26.219,,,,,,5.1
2021-10-25 06:11:26.237,,,,,,5.1
2021-10-25 06:11:26.239,,,,,,
2021-10-25 06:11:27.999,,,,,,5.1
2021-10-25 06:11:28.010,,,,,,5.1
2021-10-25 06:11:28.045,,,,,,
2021-10-25 06:11:29.739,,,,,,5.1
2021-10-25 06:11:29.755,,,,,,5.1
2021-10-25 06:11:29.757,,,,,,
2021-10-25 06:11:31.539,,,,,,5.1
2021-10-25 06:11:31.553,,,,,,5.1
2021-10-25 06:11:31.555,,,,,,
2021-10-25 06:11:33.339,,,,,,5.1
2021-10-25 06:11:33.348,,,,,,5.1
2021-10-25 06:11:33.350,,,,,,
2021-10-25 06:11:35.099,,,,,,5.1
2021-10-25 06:11:35.108,,,,,,5.1
2021-10-25 06:11:35.110,,,,,,
2021-10-25 06:11:36.727,56.0,100.0,1.02047032,0.86459875,5.2,
2021-10-25 06:11:36.899,,,,,,5.1
2021-10-25 06:11:36.919,,,,,,5.1
2021-10-25 06:11:36.926,,,,,,
2021-10-25 06:11:38.679,,,,,,5.1
2021-10-25 06:11:38.687,,,,,,5.1
2021-10-25 06:11:38.688,,,,,,
2021-10-25 06:11:39.321,,,,,,
2021-10-25 06:11:40.419,,,,,,5.1
2021-10-25 06:11:40.438,,,,,,5.1
2021-10-25 06:11:40.440,,,,,,
2021-10-25 06:11:42.219,,,,,,5.1
2021-10-25 06:11:42.228,,,,,,5.1
2021-10-25 06:11:42.230,,,,,,
2021-10-25 06:11:44.199,,,,,,5.1
2021-10-25 06:11:44.212,,,,,,5.1
2021-10-25 06:11:44.221,,,,,,
2021-10-25 06:11:45.987,,,,,,5.1
2021-10-25 06:11:45.996,,,,,,5.1
2021-10-25 06:11:45.999,,,,,,
2021-10-25 06:11:47.759,,,,,,5.1
2021-10-25 06:11:47.768,,,,,,5.1
2021-10-25 06:11:47.797,,,,,,
2021-10-25 06:11:49.359,,,,,,5.1
2021-10-25 06:11:49.371,,,,,,5.1
2021-10-25 06:11:49.373,,,,,,
2021-10-25 06:11:51.099,56.0,100.0,1.02047032,0.86053313,5.2,
2021-10-25 06:11:51.116,,,,,,5.1
2021-10-25 06:11:51.118,,,,,,
2021-10-25 06:11:52.899,,,,,,5.1
2021-10-25 06:11:52.918,,,,,,5.1
2021-10-25 06:11:52.919,,,,,,5.1
2021-10-25 06:11:52.921,,,,,,
2021-10-25 06:11:54.779,,,,,,5.1
2021-10-25 06:11:54.790,,,,,,5.1
2021-10-25 06:11:54.793,,,,,,
2021-10-25 06:11:56.547,,,,,,5.1
2021-10-25 06:11:56.557,,,,,,5.1
2021-10-25 06:11:56.558,,,,,,
2021-10-25 06:11:58.321,,,,,,5.1
2021-10-25 06:11:58.339,,,,,,5.1
2021-10-25 06:11:58.341,,,,,,
2021-10-25 06:12:00.195,,,,,,5.1
2021-10-25 06:12:00.203,,,,,,5.1
2021-10-25 06:12:00.205,,,,,,
2021-10-25 06:12:02.139,,,,,,5.1
2021-10-25 06:12:02.157,,,,,,5.1
2021-10-25 06:12:02.159,,,,,,
2021-10-25 06:12:03.940,,,,,,5.1
2021-10-25 06:12:03.959,,,,,,5.1
2021-10-25 06:12:03.961,,,,,,
2021-10-25 06:12:05.395,56.0,100.0,1.02047032,0.85625688,5.2,
2021-10-25 06:12:05.719,,,,,,5.1
2021-10-25 06:12:05.727,,,,,,5.1
2021-10-25 06:12:05.730,,,,,,
2021-10-25 06:12:07.578,,,,,,5.1
2021-10-25 06:12:07.605,,,,,,5.1
2021-10-25 06:12:07.607,,,,,,
2021-10-25 06:12:09.458,,,,,,5.1
2021-10-25 06:12:09.479,,,,,,5.1
2021-10-25 06:12:09.481,,,,,,
2021-10-25 06:12:11.259,,,,,,5.1
2021-10-25 06:12:11.275,,,,,,5.1
2021-10-25 06:12:11.276,,,,,,5.1
2021-10-25 06:12:11.278,,,,,,
2021-10-25 06:12:13.060,,,,,,5.1
2021-10-25 06:12:13.071,,,,,,5.1
2021-10-25 06:12:13.072,,,,,,5.1
2021-10-25 06:12:13.074,,,,,,
2021-10-25 06:12:14.839,,,,,,5.1
2021-10-25 06:12:14.848,,,,,,5.1
2021-10-25 06:12:14.850,,,,,,
2021-10-25 06:12:16.619,,,,,,5.1
2021-10-25 06:12:16.628,,,,,,5.1
2021-10-25 06:12:16.630,,,,,,
2021-10-25 06:12:18.379,,,,,,5.1
2021-10-25 06:12:18.387,,,,,,5.1
2021-10-25 06:12:18.389,,,,,,
2021-10-25 06:12:19.739,56.0,100.0,1.02047032,0.85376375,5.2,
2021-10-25 06:12:20.179,,,,,,5.1
2021-10-25 06:12:20.188,,,,,,5.1
2021-10-25 06:12:20.190,,,,,,
2021-10-25 06:12:21.938,,,,,,5.1
2021-10-25 06:12:21.955,,,,,,5.1
2021-10-25 06:12:21.957,,,,,,
2021-10-25 06:12:23.539,,,,,,5.1
2021-10-25 06:12:23.548,,,,,,5.1
2021-10-25 06:12:23.549,,,,,,5.1
2021-10-25 06:12:23.551,,,,,,
2021-10-25 06:12:25.335,,,,,,5.1
2021-10-25 06:12:25.336,,,,,,5.1
2021-10-25 06:12:25.338,,,,,,
2021-10-25 06:12:27.019,,,,,,5.1
2021-10-25 06:12:27.028,,,,,,5.1
2021-10-25 06:12:27.031,,,,,,
2021-10-25 06:12:28.820,,,,,,5.1
2021-10-25 06:12:28.827,,,,,,5.1
2021-10-25 06:12:28.828,,,,,,
2021-10-25 06:12:30.459,,,,,,5.1
2021-10-25 06:12:30.469,,,,,,5.1
2021-10-25 06:12:30.471,,,,,,
2021-10-25 06:12:32.259,,,,,,5.1
2021-10-25 06:12:32.272,,,,,,5.1
2021-10-25 06:12:32.275,,,,,,
2021-10-25 06:12:34.087,56.0,100.0,1.02047032,0.85512125,5.2,
2021-10-25 06:12:34.103,,,,,,5.1
2021-10-25 06:12:34.104,,,,,,5.1
2021-10-25 06:12:34.106,,,,,,
2021-10-25 06:12:35.699,,,,,,5.1
2021-10-25 06:12:35.715,,,,,,5.1
2021-10-25 06:12:35.717,,,,,,
2021-10-25 06:12:37.359,,,,,,5.1
2021-10-25 06:12:37.375,,,,,,5.1
2021-10-25 06:12:37.378,,,,,,
2021-10-25 06:12:39.148,,,,,,5.1
2021-10-25 06:12:39.157,,,,,,
2021-10-25 06:12:40.919,,,,,,5.1
2021-10-25 06:12:40.927,,,,,,5.1
2021-10-25 06:12:40.930,,,,,,
2021-10-25 06:12:42.739,,,,,,5.1
2021-10-25 06:12:42.747,,,,,,5.1
2021-10-25 06:12:42.749,,,,,,
2021-10-25 06:12:44.579,,,,,,5.1
2021-10-25 06:12:44.598,,,,,,5.1
2021-10-25 06:12:44.600,,,,,,
2021-10-25 06:12:46.379,,,,,,5.1
2021-10-25 06:12:46.387,,,,,,5.1
2021-10-25 06:12:46.388,,,,,,5.1
2021-10-25 06:12:46.390,,,,,,
2021-10-25 06:12:48.220,,,,,,5.1
2021-10-25 06:12:48.239,,,,,,5.1
2021-10-25 06:12:48.240,,,,,,5.1
2021-10-25 06:12:48.242,,,,,,
2021-10-25 06:12:48.279,56.0,100.0,1.02047032,0.8544375,5.2,
2021-10-25 06:12:50.221,,,,,,5.1
2021-10-25 06:12:50.232,,,,,,5.1
2021-10-25 06:12:50.234,,,,,,
2021-10-25 06:12:51.979,,,,,,5.1
2021-10-25 06:12:51.987,,,,,,5.1
2021-10-25 06:12:51.988,,,,,,5.1
2021-10-25 06:12:51.990,,,,,,
2021-10-25 06:12:53.739,,,,,,5.1
2021-10-25 06:12:53.759,,,,,,5.1
2021-10-25 06:12:53.761,,,,,,
2021-10-25 06:12:55.499,,,,,,5.1
2021-10-25 06:12:55.508,,,,,,5.1
2021-10-25 06:12:55.510,,,,,,
2021-10-25 06:12:57.299,,,,,,5.1
2021-10-25 06:12:57.307,,,,,,5.1
2021-10-25 06:12:57.309,,,,,,
2021-10-25 06:12:59.059,,,,,,5.1
2021-10-25 06:12:59.074,,,,,,5.1
2021-10-25 06:12:59.076,,,,,,
2021-10-25 06:13:00.879,,,,,,5.1
2021-10-25 06:13:00.898,,,,,,5.1
2021-10-25 06:13:00.902,,,,,,
2021-10-25 06:13:02.628,56.0,100.0,1.02047032,0.8547175,5.2,
2021-10-25 06:13:02.659,,,,,,5.1
2021-10-25 06:13:02.679,,,,,,5.1
2021-10-25 06:13:02.681,,,,,,
2021-10-25 06:13:04.476,,,,,,5.1
2021-10-25 06:13:04.479,,,,,,5.1
2021-10-25 06:13:04.480,,,,,,5.1
2021-10-25 06:13:04.482,,,,,,
2021-10-25 06:13:06.259,,,,,,5.1
2021-10-25 06:13:06.279,,,,,,5.1
2021-10-25 06:13:06.281,,,,,,
2021-10-25 06:13:07.999,,,,,,5.1
2021-10-25 06:13:08.008,,,,,,5.1
2021-10-25 06:13:08.010,,,,,,
2021-10-25 06:13:09.739,,,,,,5.1
2021-10-25 06:13:09.755,,,,,,5.1
2021-10-25 06:13:09.757,,,,,,
2021-10-25 06:13:11.519,,,,,,5.1
2021-10-25 06:13:11.527,,,,,,5.1
2021-10-25 06:13:11.531,,,,,,
2021-10-25 06:13:16.968,56.0,100.0,1.02047032,0.854745,5.2,
2021-10-25 06:13:31.227,56.0,100.0,1.02047032,0.85545375,5.2,
2021-10-25 06:13:45.561,56.0,100.0,1.02047032,0.85641187,5.2,
2021-10-25 06:13:59.867,56.0,100.0,1.02047032,0.85483,5.2,
2021-10-25 06:14:14.139,56.0,100.0,1.02047032,0.85057125,5.2,
2021-10-25 06:14:15.660,,,,,,5.1
2021-10-25 06:14:15.672,,,,,,5.1
2021-10-25 06:14:15.677,,,,,,5.1
2021-10-25 06:14:15.678,,,,,,5.1
2021-10-25 06:14:15.679,,,,,,5.1
2021-10-25 06:14:15.680,,,,,,5.1
2021-10-25 06:14:15.682,,,,,,
2021-10-25 06:14:17.539,,,,,,5.1
2021-10-25 06:14:17.553,,,,,,5.1
2021-10-25 06:14:17.564,,,,,,5.1
2021-10-25 06:14:17.565,,,,,,5.1
2021-10-25 06:14:17.567,,,,,,
2021-10-25 06:14:19.179,,,,,,5.1
2021-10-25 06:14:19.189,,,,,,5.1
2021-10-25 06:14:19.191,,,,,,5.1
2021-10-25 06:14:19.194,,,,,,5.1
2021-10-25 06:14:19.195,,,,,,5.1
2021-10-25 06:14:19.197,,,,,,5.1
2021-10-25 06:14:19.198,,,,,,5.1
2021-10-25 06:14:19.231,,,,,,
2021-10-25 06:14:21.139,,,,,,5.1
2021-10-25 06:14:21.147,,,,,,5.1
2021-10-25 06:14:21.148,,,,,,5.1
2021-10-25 06:14:21.149,,,,,,5.1
2021-10-25 06:14:21.153,,,,,,
2021-10-25 06:14:22.899,,,,,,5.1
2021-10-25 06:14:22.907,,,,,,5.1
2021-10-25 06:14:22.910,,,,,,
2021-10-25 06:14:24.539,,,,,,5.1
2021-10-25 06:14:24.559,,,,,,5.1
2021-10-25 06:14:24.561,,,,,,
2021-10-25 06:14:26.299,,,,,,5.1
2021-10-25 06:14:26.320,,,,,,5.1
2021-10-25 06:14:26.322,,,,,,
2021-10-25 06:14:28.439,56.0,100.0,1.02047032,0.850145,5.2,
2021-10-25 06:14:42.645,56.0,100.0,1.02047032,0.8500925,5.2,
2021-10-25 06:14:56.849,56.0,100.0,1.02047032,0.85162188,5.2,
2021-10-25 06:15:11.159,56.0,100.0,1.02047032,0.84605375,5.2,
2021-10-25 06:15:17.451,,,,,,
2021-10-25 06:15:25.481,56.0,100.0,1.02047032,0.80681188,5.2,
2021-10-25 06:15:30.581,,,,,,5.1
2021-10-25 06:15:30.589,,,,,,5.1
2021-10-25 06:15:30.590,,,,,,5.1
2021-10-25 06:15:30.591,,,,,,5.1
2021-10-25 06:15:30.592,,,,,,5.1
2021-10-25 06:15:30.594,,,,,,
2021-10-25 06:15:32.381,,,,,,5.1
2021-10-25 06:15:32.389,,,,,,5.1
2021-10-25 06:15:32.390,,,,,,5.1
2021-10-25 06:15:32.391,,,,,,5.1
2021-10-25 06:15:32.393,,,,,,
2021-10-25 06:15:34.185,,,,,,5.1
2021-10-25 06:15:34.209,,,,,,5.1
2021-10-25 06:15:34.210,,,,,,5.1
2021-10-25 06:15:34.212,,,,,,
2021-10-25 06:15:35.981,,,,,,5.1
2021-10-25 06:15:35.989,,,,,,5.1
2021-10-25 06:15:35.992,,,,,,
2021-10-25 06:15:37.740,,,,,,5.1
2021-10-25 06:15:37.756,,,,,,5.1
2021-10-25 06:15:37.758,,,,,,
2021-10-25 06:15:39.538,,,,,,5.1
2021-10-25 06:15:39.547,,,,,,5.1
2021-10-25 06:15:39.549,,,,,,
2021-10-25 06:15:39.821,56.0,100.0,1.02047032,0.80772313,5.2,
2021-10-25 06:15:41.319,,,,,,5.1
2021-10-25 06:15:41.327,,,,,,5.1
2021-10-25 06:15:41.328,,,,,,5.1
2021-10-25 06:15:41.330,,,,,,
2021-10-25 06:15:43.087,,,,,,5.1
2021-10-25 06:15:43.088,,,,,,5.1
2021-10-25 06:15:43.090,,,,,,
2021-10-25 06:15:44.699,,,,,,5.1
2021-10-25 06:15:44.715,,,,,,5.1
2021-10-25 06:15:44.717,,,,,,
2021-10-25 06:15:46.499,,,,,,5.1
2021-10-25 06:15:46.507,,,,,,5.1
2021-10-25 06:15:46.510,,,,,,
2021-10-25 06:15:48.299,,,,,,5.1
2021-10-25 06:15:48.307,,,,,,5.1
2021-10-25 06:15:48.310,,,,,,
2021-10-25 06:15:50.060,,,,,,5.1
2021-10-25 06:15:50.067,,,,,,5.1
2021-10-25 06:15:50.070,,,,,,
2021-10-25 06:15:51.827,,,,,,5.1
2021-10-25 06:15:51.835,,,,,,5.1
2021-10-25 06:15:51.837,,,,,,
2021-10-25 06:15:53.639,,,,,,5.1
2021-10-25 06:15:53.647,,,,,,5.1
2021-10-25 06:15:53.648,,,,,,5.1
2021-10-25 06:15:53.650,,,,,,
2021-10-25 06:15:54.159,56.0,100.0,1.02047032,0.81364125,5.2,
2021-10-25 06:15:55.419,,,,,,5.1
2021-10-25 06:15:55.427,,,,,,5.1
2021-10-25 06:15:55.429,,,,,,
2021-10-25 06:15:57.225,,,,,,5.1
2021-10-25 06:15:57.233,,,,,,5.1
2021-10-25 06:15:57.236,,,,,,
2021-10-25 06:15:58.865,,,,,,5.1
2021-10-25 06:15:58.873,,,,,,5.1
2021-10-25 06:15:58.874,,,,,,
2021-10-25 06:16:00.542,,,,,,5.1
2021-10-25 06:16:00.550,,,,,,5.1
2021-10-25 06:16:00.553,,,,,,
2021-10-25 06:16:02.306,,,,,,5.1
2021-10-25 06:16:02.324,,,,,,5.1
2021-10-25 06:16:02.327,,,,,,
2021-10-25 06:16:04.121,,,,,,5.1
2021-10-25 06:16:04.130,,,,,,5.1
2021-10-25 06:16:04.132,,,,,,
2021-10-25 06:16:05.781,,,,,,5.1
2021-10-25 06:16:05.798,,,,,,5.1
2021-10-25 06:16:05.800,,,,,,
2021-10-25 06:16:07.539,,,,,,5.1
2021-10-25 06:16:07.548,,,,,,5.1
2021-10-25 06:16:07.550,,,,,,
2021-10-25 06:16:08.459,56.0,100.0,1.02047032,0.81975375,5.2,
2021-10-25 06:16:09.298,,,,,,5.1
2021-10-25 06:16:09.307,,,,,,5.1
2021-10-25 06:16:09.317,,,,,,5.1
2021-10-25 06:16:09.320,,,,,,
2021-10-25 06:16:11.099,,,,,,5.1
2021-10-25 06:16:11.108,,,,,,5.1
2021-10-25 06:16:11.110,,,,,,
2021-10-25 06:16:12.859,,,,,,5.1
2021-10-25 06:16:12.875,,,,,,5.1
2021-10-25 06:16:12.876,,,,,,5.1
2021-10-25 06:16:12.878,,,,,,
2021-10-25 06:16:14.619,,,,,,5.1
2021-10-25 06:16:14.628,,,,,,5.1
2021-10-25 06:16:14.630,,,,,,
2021-10-25 06:16:16.380,,,,,,5.1
2021-10-25 06:16:16.388,,,,,,5.1
2021-10-25 06:16:16.390,,,,,,
2021-10-25 06:16:18.147,,,,,,5.1
2021-10-25 06:16:18.157,,,,,,5.1
2021-10-25 06:16:18.160,,,,,,
2021-10-25 06:16:19.899,,,,,,5.1
2021-10-25 06:16:19.908,,,,,,5.1
2021-10-25 06:16:19.910,,,,,,
2021-10-25 06:16:21.679,,,,,,5.1
2021-10-25 06:16:21.688,,,,,,5.1
2021-10-25 06:16:21.689,,,,,,
2021-10-25 06:16:22.979,56.0,100.0,1.02047032,0.82335688,5.2,
2021-10-25 06:16:23.460,,,,,,5.1
2021-10-25 06:16:23.475,,,,,,5.1
2021-10-25 06:16:23.476,,,,,,5.1
2021-10-25 06:16:23.490,,,,,,
2021-10-25 06:16:25.219,,,,,,5.1
2021-10-25 06:16:25.227,,,,,,5.1
2021-10-25 06:16:25.231,,,,,,
2021-10-25 06:16:26.821,,,,,,5.1
2021-10-25 06:16:26.829,,,,,,5.1
2021-10-25 06:16:26.831,,,,,,
2021-10-25 06:16:28.462,,,,,,5.1
2021-10-25 06:16:28.470,,,,,,5.1
2021-10-25 06:16:28.472,,,,,,
2021-10-25 06:16:30.261,,,,,,5.1
2021-10-25 06:16:30.269,,,,,,5.1
2021-10-25 06:16:30.271,,,,,,
2021-10-25 06:16:31.861,,,,,,5.1
2021-10-25 06:16:31.878,,,,,,5.1
2021-10-25 06:16:31.881,,,,,,
2021-10-25 06:16:33.681,,,,,,5.1
2021-10-25 06:16:33.689,,,,,,5.1
2021-10-25 06:16:33.691,,,,,,
2021-10-25 06:16:35.410,,,,,,5.1
2021-10-25 06:16:35.412,,,,,,
2021-10-25 06:16:37.059,,,,,,5.1
2021-10-25 06:16:37.075,,,,,,5.1
2021-10-25 06:16:37.077,,,,,,
2021-10-25 06:16:37.299,56.0,100.0,1.02047032,0.82623125,5.2,
2021-10-25 06:16:38.860,,,,,,5.1
2021-10-25 06:16:38.867,,,,,,5.1
2021-10-25 06:16:38.870,,,,,,
2021-10-25 06:16:40.599,,,,,,5.1
2021-10-25 06:16:40.615,,,,,,5.1
2021-10-25 06:16:40.618,,,,,,
2021-10-25 06:16:42.359,,,,,,5.1
2021-10-25 06:16:42.367,,,,,,5.1
2021-10-25 06:16:42.370,,,,,,
