time,liquid_volume,tank_volume,original_gravity,flowrate,original_brix
2021-10-25 12:15:35.579,56.0,100.0,1.02047032,0.7624275,5.2
2021-10-25 12:15:50.931,56.0,100.0,1.02047032,0.75836,5.2
2021-10-25 12:16:06.311,56.0,100.0,1.02047032,0.75901,5.2
2021-10-25 12:16:21.691,56.0,100.0,1.02047032,0.76107438,5.2
2021-10-25 12:16:37.073,56.0,100.0,1.02047032,0.76186125,5.2
2021-10-25 12:16:52.432,56.0,100.0,1.02047032,0.758685,5.2
2021-10-25 12:17:07.819,56.0,100.0,1.02047032,0.75503875,5.2
2021-10-25 12:17:23.171,56.0,100.0,1.02047032,0.7529125,5.2
2021-10-25 12:17:38.551,56.0,100.0,1.02047032,0.75202563,5.2
2021-10-25 12:17:53.931,56.0,100.0,1.02047032,0.74954313,5.2
2021-10-25 12:18:09.319,56.0,100.0,1.02047032,0.74590125,5.2
2021-10-25 12:18:24.663,56.0,100.0,1.02047032,0.72591188,5.2
2021-10-25 12:18:40.122,56.0,100.0,1.02047032,0.68491063,5.2
2021-10-25 12:18:55.422,56.0,100.0,1.02047032,0.64651063,5.2
2021-10-25 12:19:10.802,56.0,100.0,1.02047032,0.622665,5.2
2021-10-25 12:19:26.160,56.0,100.0,1.02047032,0.5990975,5.2
2021-10-25 12:19:41.542,56.0,100.0,1.02047032,0.58055563,5.2
2021-10-25 12:19:56.930,56.0,100.0,1.02047032,0.56821563,5.2
2021-10-25 12:20:12.284,56.0,100.0,1.02047032,0.55572625,5.2
2021-10-25 12:20:27.662,56.0,100.0,1.02047032,0.5463125,5.2
2021-10-25 12:20:43.043,56.0,100.0,1.02047032,0.59942438,5.2
2021-10-25 12:20:58.402,56.0,100.0,1.02047032,0.68448875,5.2
2021-10-25 12:21:13.782,56.0,100.0,1.02047032,0.71779438,5.2
2021-10-25 12:21:29.168,56.0,100.0,1.02047032,0.73304938,5.2
2021-10-25 12:21:44.523,56.0,100.0,1.02047032,0.74984813,5.2
2021-10-25 12:21:59.903,56.0,100.0,1.02047032,0.76374438,5.2
2021-10-25 12:22:15.270,56.0,100.0,1.02047032,0.76999688,5.2
2021-10-25 12:22:30.642,56.0,100.0,1.02047032,0.7671,5.2
2021-10-25 12:22:46.020,56.0,100.0,1.02047032,0.73487313,5.2
2021-10-25 12:23:01.402,56.0,100.0,1.02047032,0.69409188,5.2
2021-10-25 12:23:16.762,56.0,100.0,1.02047032,0.66245813,5.2
2021-10-25 12:23:32.124,56.0,100.0,1.02047032,0.63601875,5.2
2021-10-25 12:23:47.502,56.0,100.0,1.02047032,0.61834875,5.2
2021-10-25 12:24:02.882,56.0,100.0,1.02047032,0.59334187,5.2
2021-10-25 12:24:18.240,56.0,100.0,1.02047032,0.57871688,5.2
2021-10-25 12:24:33.662,56.0,100.0,1.02047032,0.56730125,5.2
2021-10-25 12:24:48.980,56.0,100.0,1.02047032,0.56422313,5.2
2021-10-25 12:25:04.340,56.0,100.0,1.02047032,0.56212438,5.2
2021-10-25 12:25:19.722,56.0,100.0,1.02047032,0.55177,5.2
2021-10-25 12:25:35.111,56.0,100.0,1.02047032,0.54680375,5.2
2021-10-25 12:25:50.460,56.0,100.0,1.02047032,0.54369875,5.2
2021-10-25 12:26:05.842,56.0,100.0,1.02047032,0.53407,5.2
2021-10-25 12:26:21.231,56.0,100.0,1.02047032,0.532435,5.2
2021-10-25 12:26:36.582,56.0,100.0,1.02047032,0.54951875,5.2
2021-10-25 12:26:51.963,56.0,100.0,1.02047032,0.62994938,5.2
2021-10-25 12:27:07.320,56.0,100.0,1.02047032,0.70497625,5.2
2021-10-25 12:27:22.702,56.0,100.0,1.02047032,0.755335,5.2
2021-10-25 12:27:38.070,56.0,100.0,1.02047032,0.78494625,5.2
2021-10-25 12:27:53.442,56.0,100.0,1.02047032,0.80521687,5.2
2021-10-25 12:28:08.822,56.0,100.0,1.02047032,0.8195725,5.2
2021-10-25 12:28:24.190,56.0,100.0,1.02047032,0.82745125,5.2
2021-10-25 12:28:39.563,56.0,100.0,1.02047032,0.8345,5.2
2021-10-25 12:28:54.922,56.0,100.0,1.02047032,0.83517062,5.2
2021-10-25 12:29:10.282,56.0,100.0,1.02047032,0.83970938,5.2
2021-10-25 12:29:25.662,56.0,100.0,1.02047032,0.84002188,5.2
2021-10-25 12:29:41.035,56.0,100.0,1.02047032,0.83849125,5.2
2021-10-25 12:29:56.395,56.0,100.0,1.02047032,0.8389875,5.2
2021-10-25 12:30:11.775,56.0,100.0,1.02047032,0.84025625,5.2
2021-10-25 12:30:27.161,56.0,100.0,1.02047032,0.8367125,5.2
2021-10-25 12:30:42.535,56.0,100.0,1.02047032,0.83114625,5.2
2021-10-25 12:30:57.885,56.0,100.0,1.02047032,0.82788,5.2
2021-10-25 12:31:13.334,56.0,100.0,1.02047032,0.82684312,5.2
2021-10-25 12:31:28.634,56.0,100.0,1.02047032,0.82374062,5.2
2021-10-25 12:31:44.014,56.0,100.0,1.02047032,0.82009937,5.2
2021-10-25 12:31:59.384,56.0,100.0,1.02047032,0.81873438,5.2
2021-10-25 12:32:14.754,56.0,100.0,1.02047032,0.8183825,5.2
2021-10-25 12:32:30.114,56.0,100.0,1.02047032,0.81434063,5.2
2021-10-25 12:32:45.496,56.0,100.0,1.02047032,0.81095687,5.2
2021-10-25 12:33:00.874,56.0,100.0,1.02047032,0.8079525,5.2
2021-10-25 12:33:16.254,56.0,100.0,1.02047032,0.80909375,5.2
2021-10-25 12:33:31.614,56.0,100.0,1.02047032,0.80554687,5.2
2021-10-25 12:33:46.994,56.0,100.0,1.02047032,0.80676,5.2
2021-10-25 12:34:02.374,56.0,100.0,1.02047032,0.80097375,5.2
2021-10-25 12:34:17.736,56.0,100.0,1.02047032,0.77599,5.2
2021-10-25 12:34:33.108,56.0,100.0,1.02047032,0.7787725,5.2
2021-10-25 12:34:48.488,56.0,100.0,1.02047032,0.77875875,5.2
2021-10-25 12:35:03.848,56.0,100.0,1.02047032,0.78079437,5.2
2021-10-25 12:35:19.208,56.0,100.0,1.02047032,0.7783475,5.2
2021-10-25 12:35:34.604,56.0,100.0,1.02047032,0.77493,5.2
2021-10-25 12:35:49.956,56.0,100.0,1.02047032,0.77745875,5.2
2021-10-25 12:36:05.329,56.0,100.0,1.02047032,0.77818,5.2
2021-10-25 12:36:20.694,56.0,100.0,1.02047032,0.7745425,5.2
2021-10-25 12:36:36.075,56.0,100.0,1.02047032,0.77387125,5.2
2021-10-25 12:36:51.446,56.0,100.0,1.02047032,0.77391625,5.2
2021-10-25 12:37:06.814,56.0,100.0,1.02047032,0.77509563,5.2
2021-10-25 12:37:22.187,56.0,100.0,1.02047032,0.77160875,5.2
2021-10-25 12:37:37.566,56.0,100.0,1.02047032,0.76947438,5.2
2021-10-25 12:37:52.949,56.0,100.0,1.02047032,0.7672425,5.2
2021-10-25 12:38:08.308,56.0,100.0,1.02047032,0.767725,5.2
2021-10-25 12:38:23.688,56.0,100.0,1.02047032,0.76496125,5.2
2021-10-25 12:38:39.070,56.0,100.0,1.02047032,0.76892125,5.2
2021-10-25 12:38:54.436,56.0,100.0,1.02047032,0.76855062,5.2
2021-10-25 12:39:09.788,56.0,100.0,1.02047032,0.76612625,5.2
2021-10-25 12:39:25.168,56.0,100.0,1.02047032,0.76547375,5.2
2021-10-25 12:39:40.558,56.0,100.0,1.02047032,0.764485,5.2
2021-10-25 12:39:55.907,56.0,100.0,1.02047032,0.76352625,5.2
2021-10-25 12:40:11.286,56.0,100.0,1.02047032,0.75898812,5.2
2021-10-25 12:40:26.668,56.0,100.0,1.02047032,0.7547175,5.2
2021-10-25 12:40:42.007,56.0,100.0,1.02047032,0.75255875,5.2
2021-10-25 12:40:57.386,56.0,100.0,1.02047032,0.75189688,5.2
2021-10-25 12:41:12.766,56.0,100.0,1.02047032,0.75275688,5.2
2021-10-25 12:41:28.135,56.0,100.0,1.02047032,0.75099438,5.2
2021-10-25 12:41:43.515,56.0,100.0,1.02047032,0.75087,5.2
2021-10-25 12:41:58.895,56.0,100.0,1.02047032,0.75351188,5.2
2021-10-25 12:42:14.254,56.0,100.0,1.02047032,0.75343063,5.2
2021-10-25 12:42:29.628,56.0,100.0,1.02047032,0.7510225,5.2
2021-10-25 12:42:44.994,56.0,100.0,1.02047032,0.74764375,5.2
2021-10-25 12:43:00.374,56.0,100.0,1.02047032,0.74625,5.2
2021-10-25 12:43:15.707,56.0,100.0,1.02047032,0.7440425,5.2
2021-10-25 12:43:31.074,56.0,100.0,1.02047032,0.74201,5.2
2021-10-25 12:43:46.447,56.0,100.0,1.02047032,0.74509813,5.2
2021-10-25 12:44:01.807,56.0,100.0,1.02047032,0.746505,5.2
2021-10-25 12:44:17.188,56.0,100.0,1.02047032,0.74635625,5.2
2021-10-25 12:44:32.546,56.0,100.0,1.02047032,0.74790063,5.2
2021-10-25 12:44:47.930,56.0,100.0,1.02047032,0.74690875,5.2
2021-10-25 12:45:03.318,56.0,100.0,1.02047032,0.74503625,5.2
2021-10-25 12:45:18.674,56.0,100.0,1.02047032,0.74344875,5.2
2021-10-25 12:45:34.034,56.0,100.0,1.02047032,0.74247375,5.2
2021-10-25 12:45:49.416,56.0,100.0,1.02047032,0.7430875,5.2
2021-10-25 12:46:04.776,56.0,100.0,1.02047032,0.74480562,5.2
2021-10-25 12:46:20.156,56.0,100.0,1.02047032,0.74648125,5.2
2021-10-25 12:46:35.516,56.0,100.0,1.02047032,0.74764313,5.2
2021-10-25 12:46:50.896,56.0,100.0,1.02047032,0.7494575,5.2
2021-10-25 12:47:06.276,56.0,100.0,1.02047032,0.75043125,5.2
2021-10-25 12:47:21.656,56.0,100.0,1.02047032,0.74664625,5.2
2021-10-25 12:47:37.016,56.0,100.0,1.02047032,0.7420375,5.2
2021-10-25 12:47:52.397,56.0,100.0,1.02047032,0.73995313,5.2
2021-10-25 12:48:07.755,56.0,100.0,1.02047032,0.739395,5.2
2021-10-25 12:48:23.134,56.0,100.0,1.02047032,0.74275875,5.2
2021-10-25 12:48:38.500,56.0,100.0,1.02047032,0.74283063,5.2
2021-10-25 12:48:53.874,56.0,100.0,1.02047032,0.74361813,5.2
2021-10-25 12:49:09.235,56.0,100.0,1.02047032,0.74440563,5.2
2021-10-25 12:49:24.616,56.0,100.0,1.02047032,0.74447938,5.2
2021-10-25 12:49:39.996,56.0,100.0,1.02047032,0.74081813,5.2
2021-10-25 12:49:55.356,56.0,100.0,1.02047032,0.7378125,5.2
2021-10-25 12:50:10.736,56.0,100.0,1.02047032,0.7371575,5.2
2021-10-25 12:50:26.064,56.0,100.0,1.02047032,0.73580313,5.2
2021-10-25 12:50:41.416,56.0,100.0,1.02047032,0.73784,5.2
2021-10-25 12:50:56.796,56.0,100.0,1.02047032,0.73751625,5.2
2021-10-25 12:51:12.176,56.0,100.0,1.02047032,0.73714875,5.2
2021-10-25 12:51:27.536,56.0,100.0,1.02047032,0.7365275,5.2
2021-10-25 12:51:42.908,56.0,100.0,1.02047032,0.73436813,5.2
2021-10-25 12:51:58.285,56.0,100.0,1.02047032,0.732165,5.2
2021-10-25 12:52:13.664,56.0,100.0,1.02047032,0.73246125,5.2
2021-10-25 12:52:29.014,56.0,100.0,1.02047032,0.73566063,5.2
2021-10-25 12:52:44.398,56.0,100.0,1.02047032,0.7365725,5.2
2021-10-25 12:52:59.754,56.0,100.0,1.02047032,0.734,5.2
2021-10-25 12:53:15.134,56.0,100.0,1.02047032,0.7363425,5.2
2021-10-25 12:53:30.514,56.0,100.0,1.02047032,0.73669,5.2
2021-10-25 12:53:45.894,56.0,100.0,1.02047032,0.73609625,5.2
2021-10-25 12:54:01.255,56.0,100.0,1.02047032,0.73236438,5.2
2021-10-25 12:54:16.614,56.0,100.0,1.02047032,0.7308625,5.2
2021-10-25 12:54:31.994,56.0,100.0,1.02047032,0.73128375,5.2
2021-10-25 12:54:47.383,56.0,100.0,1.02047032,0.73021625,5.2
2021-10-25 12:55:02.762,56.0,100.0,1.02047032,0.73097,5.2
2021-10-25 12:55:18.134,56.0,100.0,1.02047032,0.73140187,5.2
2021-10-25 12:55:33.495,56.0,100.0,1.02047032,0.73486313,5.2
2021-10-25 12:55:48.874,56.0,100.0,1.02047032,0.73449375,5.2
2021-10-25 12:56:04.254,56.0,100.0,1.02047032,0.73033,5.2
2021-10-25 12:56:19.622,56.0,100.0,1.02047032,0.7289475,5.2
2021-10-25 12:56:34.994,56.0,100.0,1.02047032,0.72814063,5.2
2021-10-25 12:56:50.362,56.0,100.0,1.02047032,0.7277775,5.2
2021-10-25 12:57:05.734,56.0,100.0,1.02047032,0.72953,5.2
2021-10-25 12:57:21.115,56.0,100.0,1.02047032,0.73180563,5.2
2021-10-25 12:57:36.474,56.0,100.0,1.02047032,0.73024562,5.2
2021-10-25 12:57:51.858,56.0,100.0,1.02047032,0.728095,5.2
2021-10-25 12:58:07.242,56.0,100.0,1.02047032,0.72909125,5.2
2021-10-25 12:58:22.614,56.0,100.0,1.02047032,0.73568625,5.2
2021-10-25 12:58:37.974,56.0,100.0,1.02047032,0.73696813,5.2
2021-10-25 12:58:53.354,56.0,100.0,1.02047032,0.73957188,5.2
2021-10-25 12:59:08.714,56.0,100.0,1.02047032,0.73929,5.2
2021-10-25 12:59:24.102,56.0,100.0,1.02047032,0.7295325,5.2
2021-10-25 12:59:39.455,56.0,100.0,1.02047032,0.69920125,5.2
2021-10-25 12:59:54.853,56.0,100.0,1.02047032,0.6650525,5.2
2021-10-25 13:00:10.215,56.0,100.0,1.02047032,0.63335438,5.2
2021-10-25 13:00:25.574,56.0,100.0,1.02047032,0.60869063,5.2
2021-10-25 13:00:40.954,56.0,100.0,1.02047032,0.59037437,5.2
2021-10-25 13:00:56.336,56.0,100.0,1.02047032,0.57926063,5.2
2021-10-25 13:01:11.716,56.0,100.0,1.02047032,0.57036437,5.2
2021-10-25 13:01:27.090,56.0,100.0,1.02047032,0.56003313,5.2
2021-10-25 13:01:42.462,56.0,100.0,1.02047032,0.55564938,5.2
2021-10-25 13:01:57.842,56.0,100.0,1.02047032,0.55317688,5.2
2021-10-25 13:02:13.195,56.0,100.0,1.02047032,0.54865,5.2
2021-10-25 13:02:28.584,56.0,100.0,1.02047032,0.54931375,5.2
2021-10-25 13:02:43.958,56.0,100.0,1.02047032,0.5511475,5.2
2021-10-25 13:02:59.345,56.0,100.0,1.02047032,0.54982063,5.2
2021-10-25 13:03:14.696,56.0,100.0,1.02047032,0.54118688,5.2
2021-10-25 13:03:30.076,56.0,100.0,1.02047032,0.53519063,5.2
2021-10-25 13:03:45.435,56.0,100.0,1.02047032,0.53874,5.2
2021-10-25 13:04:00.815,56.0,100.0,1.02047032,0.54330313,5.2
2021-10-25 13:04:16.195,56.0,100.0,1.02047032,0.54595875,5.2
2021-10-25 13:04:31.555,56.0,100.0,1.02047032,0.5458325,5.2
2021-10-25 13:04:46.915,56.0,100.0,1.02047032,0.55078813,5.2
2021-10-25 13:05:02.294,56.0,100.0,1.02047032,0.55817875,5.2
2021-10-25 13:05:17.660,56.0,100.0,1.02047032,0.5751575,5.2
2021-10-25 13:05:33.018,56.0,100.0,1.02047032,0.64090875,5.2
2021-10-25 13:05:48.414,56.0,100.0,1.02047032,0.72027,5.2
2021-10-25 13:06:03.796,56.0,100.0,1.02047032,0.77408625,5.2
2021-10-25 13:06:19.154,56.0,100.0,1.02047032,0.8057025,5.2
2021-10-25 13:06:34.534,56.0,100.0,1.02047032,0.82640563,5.2
2021-10-25 13:06:49.894,56.0,100.0,1.02047032,0.8348,5.2
2021-10-25 13:07:05.254,56.0,100.0,1.02047032,0.83916063,5.2
2021-10-25 13:07:20.642,56.0,100.0,1.02047032,0.84469625,5.2
2021-10-25 13:07:35.994,56.0,100.0,1.02047032,0.84663375,5.2
2021-10-25 13:07:51.374,56.0,100.0,1.02047032,0.8466575,5.2
2021-10-25 13:08:06.758,56.0,100.0,1.02047032,0.844395,5.2
2021-10-25 13:08:22.114,56.0,100.0,1.02047032,0.83972875,5.2
2021-10-25 13:08:37.474,56.0,100.0,1.02047032,0.8375225,5.2
2021-10-25 13:08:52.854,56.0,100.0,1.02047032,0.83297875,5.2
2021-10-25 13:09:08.234,56.0,100.0,1.02047032,0.83338625,5.2
2021-10-25 13:09:23.594,56.0,100.0,1.02047032,0.83224563,5.2
2021-10-25 13:09:38.975,56.0,100.0,1.02047032,0.82730688,5.2
2021-10-25 13:09:54.334,56.0,100.0,1.02047032,0.822345,5.2
2021-10-25 13:10:09.654,56.0,100.0,1.02047032,0.81457188,5.2
2021-10-25 13:10:25.034,56.0,100.0,1.02047032,0.80801625,5.2
2021-10-25 13:10:40.394,56.0,100.0,1.02047032,0.804295,5.2
2021-10-25 13:10:55.774,56.0,100.0,1.02047032,0.80484875,5.2
2021-10-25 13:11:11.142,56.0,100.0,1.02047032,0.80342375,5.2
2021-10-25 13:11:26.515,56.0,100.0,1.02047032,0.79886813,5.2
2021-10-25 13:11:41.894,56.0,100.0,1.02047032,0.79640125,5.2
2021-10-25 13:11:57.254,56.0,100.0,1.02047032,0.79318625,5.2
2021-10-25 13:12:12.634,56.0,100.0,1.02047032,0.78952875,5.2
2021-10-25 13:12:27.994,56.0,100.0,1.02047032,0.78991187,5.2
2021-10-25 13:12:43.374,56.0,100.0,1.02047032,0.79134125,5.2
2021-10-25 13:12:58.754,56.0,100.0,1.02047032,0.78972188,5.2
2021-10-25 13:13:14.114,56.0,100.0,1.02047032,0.78763063,5.2
2021-10-25 13:13:29.494,56.0,100.0,1.02047032,0.78449375,5.2
2021-10-25 13:13:44.854,56.0,100.0,1.02047032,0.77818187,5.2
2021-10-25 13:14:00.234,56.0,100.0,1.02047032,0.77302563,5.2
2021-10-25 13:14:15.614,56.0,100.0,1.02047032,0.76250125,5.2
2021-10-25 13:14:30.974,56.0,100.0,1.02047032,0.73406125,5.2
2021-10-25 13:14:46.338,56.0,100.0,1.02047032,0.69806562,5.2
2021-10-25 13:15:01.662,56.0,100.0,1.02047032,0.66673375,5.2
2021-10-25 13:15:17.038,56.0,100.0,1.02047032,0.64274188,5.2
2021-10-25 13:15:32.414,56.0,100.0,1.02047032,0.62679438,5.2
2021-10-25 13:15:47.774,56.0,100.0,1.02047032,0.61272813,5.2
2021-10-25 13:16:03.134,56.0,100.0,1.02047032,0.5996925,5.2
2021-10-25 13:16:18.514,56.0,100.0,1.02047032,0.58980063,5.2
2021-10-25 13:16:33.874,56.0,100.0,1.02047032,0.58719125,5.2
2021-10-25 13:16:49.254,56.0,100.0,1.02047032,0.5879325,5.2
2021-10-25 13:17:04.614,56.0,100.0,1.02047032,0.58651,5.2
2021-10-25 13:17:19.994,56.0,100.0,1.02047032,0.57998813,5.2
2021-10-25 13:17:35.374,56.0,100.0,1.02047032,0.56999875,5.2
2021-10-25 13:17:50.754,56.0,100.0,1.02047032,0.55830063,5.2
2021-10-25 13:18:06.131,56.0,100.0,1.02047032,0.55005625,5.2
2021-10-25 13:18:21.494,56.0,100.0,1.02047032,0.54921563,5.2
2021-10-25 13:18:36.890,56.0,100.0,1.02047032,0.54446313,5.2
2021-10-25 13:18:52.235,56.0,100.0,1.02047032,0.5448375,5.2
2021-10-25 13:19:07.614,56.0,100.0,1.02047032,0.55527625,5.2
2021-10-25 13:19:23.002,56.0,100.0,1.02047032,0.56435375,5.2
2021-10-25 13:19:38.362,56.0,100.0,1.02047032,0.56427688,5.2
2021-10-25 13:19:53.734,56.0,100.0,1.02047032,0.57240625,5.2
2021-10-25 13:20:09.122,56.0,100.0,1.02047032,0.57763437,5.2
2021-10-25 13:20:24.474,56.0,100.0,1.02047032,0.57451313,5.2
2021-10-25 13:20:39.854,56.0,100.0,1.02047032,0.60385125,5.2
2021-10-25 13:20:55.214,56.0,100.0,1.02047032,0.69322875,5.2
2021-10-25 13:21:10.597,56.0,100.0,1.02047032,0.76125375,5.2
2021-10-25 13:21:25.974,56.0,100.0,1.02047032,0.80225062,5.2
2021-10-25 13:21:41.356,56.0,100.0,1.02047032,0.82616313,5.2
2021-10-25 13:21:56.835,56.0,100.0,1.02047032,0.83901312,5.2
2021-10-25 13:22:12.158,56.0,100.0,1.02047032,0.846505,5.2
2021-10-25 13:22:27.458,56.0,100.0,1.02047032,0.85084937,5.2
2021-10-25 13:22:42.838,56.0,100.0,1.02047032,0.84868063,5.2
2021-10-25 13:22:58.218,56.0,100.0,1.02047032,0.8397775,5.2
2021-10-25 13:23:13.570,56.0,100.0,1.02047032,0.84589563,5.2
2021-10-25 13:23:29.081,56.0,100.0,1.02047032,0.84404563,5.2
2021-10-25 13:23:44.346,56.0,100.0,1.02047032,0.82476938,5.2
2021-10-25 13:23:59.698,56.0,100.0,1.02047032,0.785325,5.2
2021-10-25 13:24:15.078,56.0,100.0,1.02047032,0.747305,5.2
2021-10-25 13:24:30.460,56.0,100.0,1.02047032,0.71614812,5.2
2021-10-25 13:24:45.818,56.0,100.0,1.02047032,0.695675,5.2
2021-10-25 13:25:01.180,56.0,100.0,1.02047032,0.6796075,5.2
2021-10-25 13:25:16.566,56.0,100.0,1.02047032,0.66439188,5.2
2021-10-25 13:25:31.918,56.0,100.0,1.02047032,0.65349313,5.2
2021-10-25 13:25:47.299,56.0,100.0,1.02047032,0.64123313,5.2
2021-10-25 13:26:02.678,56.0,100.0,1.02047032,0.63044438,5.2
2021-10-25 13:26:18.039,56.0,100.0,1.02047032,0.62913563,5.2
2021-10-25 13:26:33.419,56.0,100.0,1.02047032,0.63567625,5.2
2021-10-25 13:26:48.805,56.0,100.0,1.02047032,0.625595,5.2
2021-10-25 13:27:04.186,56.0,100.0,1.02047032,0.61325063,5.2
2021-10-25 13:27:19.538,56.0,100.0,1.02047032,0.60737625,5.2
2021-10-25 13:27:34.906,56.0,100.0,1.02047032,0.60338313,5.2
2021-10-25 13:27:50.278,56.0,100.0,1.02047032,0.6052875,5.2
2021-10-25 13:28:05.638,56.0,100.0,1.02047032,0.60209563,5.2
2021-10-25 13:28:21.019,56.0,100.0,1.02047032,0.59773063,5.2
2021-10-25 13:28:36.338,56.0,100.0,1.02047032,0.58923687,5.2
2021-10-25 13:28:51.698,56.0,100.0,1.02047032,0.61236063,5.2
2021-10-25 13:29:07.078,56.0,100.0,1.02047032,0.69081313,5.2
2021-10-25 13:29:22.458,56.0,100.0,1.02047032,0.74840938,5.2
2021-10-25 13:29:37.818,56.0,100.0,1.02047032,0.78645438,5.2
2021-10-25 13:29:53.198,56.0,100.0,1.02047032,0.81060687,5.2
2021-10-25 13:30:08.578,56.0,100.0,1.02047032,0.82531375,5.2
2021-10-25 13:30:23.938,56.0,100.0,1.02047032,0.83715125,5.2
2021-10-25 13:30:39.319,56.0,100.0,1.02047032,0.84457188,5.2
2021-10-25 13:30:54.698,56.0,100.0,1.02047032,0.84645125,5.2
2021-10-25 13:31:10.067,56.0,100.0,1.02047032,0.845865,5.2
2021-10-25 13:31:25.438,56.0,100.0,1.02047032,0.84774313,5.2
2021-10-25 13:31:40.819,56.0,100.0,1.02047032,0.8496875,5.2
2021-10-25 13:31:56.179,56.0,100.0,1.02047032,0.85183437,5.2
2021-10-25 13:32:11.559,56.0,100.0,1.02047032,0.85002813,5.2
2021-10-25 13:32:26.920,56.0,100.0,1.02047032,0.84509375,5.2
2021-10-25 13:32:42.299,56.0,100.0,1.02047032,0.83715188,5.2
2021-10-25 13:32:57.678,56.0,100.0,1.02047032,0.83536563,5.2
2021-10-25 13:33:13.061,56.0,100.0,1.02047032,0.83776188,5.2
2021-10-25 13:33:28.428,56.0,100.0,1.02047032,0.83349687,5.2
2021-10-25 13:33:43.807,56.0,100.0,1.02047032,0.82920875,5.2
2021-10-25 13:33:59.159,56.0,100.0,1.02047032,0.82774938,5.2
2021-10-25 13:34:14.659,56.0,100.0,1.02047032,0.82842875,5.2
2021-10-25 13:34:29.911,56.0,100.0,1.02047032,0.82442813,5.2
2021-10-25 13:34:45.283,56.0,100.0,1.02047032,0.81392875,5.2
2021-10-25 13:35:00.765,56.0,100.0,1.02047032,0.80541188,5.2
2021-10-25 13:35:16.037,56.0,100.0,1.02047032,0.8043825,5.2
2021-10-25 13:35:31.397,56.0,100.0,1.02047032,0.80282875,5.2
2021-10-25 13:35:47.266,56.0,100.0,1.02047032,0.79646063,5.2
2021-10-25 13:36:02.104,56.0,100.0,1.02047032,0.79621875,5.2
2021-10-25 13:36:17.484,56.0,100.0,1.02047032,0.79151438,5.2
2021-10-25 13:36:32.873,56.0,100.0,1.02047032,0.78740375,5.2
2021-10-25 13:36:48.233,56.0,100.0,1.02047032,0.78124938,5.2
2021-10-25 13:37:03.605,56.0,100.0,1.02047032,0.7678,5.2
2021-10-25 13:37:18.992,56.0,100.0,1.02047032,0.74277688,5.2
2021-10-25 13:37:34.344,56.0,100.0,1.02047032,0.70909188,5.2
2021-10-25 13:37:49.705,56.0,100.0,1.02047032,0.68143,5.2
2021-10-25 13:38:05.101,56.0,100.0,1.02047032,0.65776812,5.2
2021-10-25 13:38:20.445,56.0,100.0,1.02047032,0.64248625,5.2
2021-10-25 13:38:35.816,56.0,100.0,1.02047032,0.6183425,5.2
2021-10-25 13:38:51.184,56.0,100.0,1.02047032,0.59848625,5.2
2021-10-25 13:39:06.565,56.0,100.0,1.02047032,0.5826025,5.2
2021-10-25 13:39:21.952,56.0,100.0,1.02047032,0.56751125,5.2
2021-10-25 13:39:37.317,56.0,100.0,1.02047032,0.55599938,5.2
2021-10-25 13:39:52.676,56.0,100.0,1.02047032,0.54690313,5.2
2021-10-25 13:40:08.065,56.0,100.0,1.02047032,0.53580563,5.2
2021-10-25 13:40:23.415,56.0,100.0,1.02047032,0.52945875,5.2
2021-10-25 13:40:38.796,56.0,100.0,1.02047032,0.529575,5.2
2021-10-25 13:40:54.164,56.0,100.0,1.02047032,0.5288525,5.2
2021-10-25 13:41:09.536,56.0,100.0,1.02047032,0.53956937,5.2
2021-10-25 13:41:24.896,56.0,100.0,1.02047032,0.54730938,5.2
2021-10-25 13:41:40.264,56.0,100.0,1.02047032,0.5399325,5.2
2021-10-25 13:41:55.645,56.0,100.0,1.02047032,0.53699875,5.2
2021-10-25 13:42:11.015,56.0,100.0,1.02047032,0.53461875,5.2
2021-10-25 13:42:26.384,56.0,100.0,1.02047032,0.53425937,5.2
2021-10-25 13:42:41.756,56.0,100.0,1.02047032,0.54279375,5.2
2021-10-25 13:42:57.136,56.0,100.0,1.02047032,0.54336688,5.2
2021-10-25 13:43:12.505,56.0,100.0,1.02047032,0.53964,5.2
2021-10-25 13:43:27.876,56.0,100.0,1.02047032,0.54217312,5.2
2021-10-25 13:43:43.256,56.0,100.0,1.02047032,0.55114125,5.2
2021-10-25 13:43:58.624,56.0,100.0,1.02047032,0.563755,5.2
2021-10-25 13:44:13.996,56.0,100.0,1.02047032,0.56269625,5.2
2021-10-25 13:44:29.364,56.0,100.0,1.02047032,0.5631175,5.2
2021-10-25 13:44:44.696,56.0,100.0,1.02047032,0.56669438,5.2
2021-10-25 13:45:00.085,56.0,100.0,1.02047032,0.57128625,5.2
2021-10-25 13:45:15.435,56.0,100.0,1.02047032,0.57878062,5.2
2021-10-25 13:45:30.794,56.0,100.0,1.02047032,0.58437063,5.2
2021-10-25 13:45:46.184,56.0,100.0,1.02047032,0.5989025,5.2
2021-10-25 13:46:01.557,56.0,100.0,1.02047032,0.60274813,5.2
2021-10-25 13:46:16.916,56.0,100.0,1.02047032,0.60422125,5.2
2021-10-25 13:46:32.296,56.0,100.0,1.02047032,0.60646063,5.2
2021-10-25 13:46:47.672,56.0,100.0,1.02047032,0.60277063,5.2
2021-10-25 13:47:03.024,56.0,100.0,1.02047032,0.59709,5.2
2021-10-25 13:47:18.396,56.0,100.0,1.02047032,0.60272563,5.2
